customer_id,age,gender,city,income_bracket,tenure_months,card_type
C103730,32,F,Jordanmouth,Low,98,Platinum
C103731,34,F,Christopherstad,Affluent,128,Gold
C103732,21,M,Michaelhaven,Mid,61,Platinum
C103733,29,M,Gallegosburgh,Mid,86,Platinum
C103734,21,F,Port Brendaberg,Mid,118,Green
C103735,42,F,Lake Ryan,Mid,100,Gold
C103736,47,M,Jaredhaven,High,49,Platinum
C103737,33,M,Christopherborough,High,180,Gold
C103738,26,F,Jefferyview,High,2,Platinum
C103739,41,F,North Zacharyburgh,Mid,120,Gold
C103740,28,F,Taylorshire,Affluent,178,Gold
C103741,45,F,Nathanfurt,High,123,Green
C103742,59,M,West Jacquelinestad,High,86,Green
C103743,28,F,East Robertmouth,Low,171,Gold
C103744,29,F,Deborahville,Low,77,Gold
C103745,21,M,West Kevin,Mid,136,Gold
C103746,39,M,Paynetown,High,59,Gold
C103747,38,M,Lambmouth,Mid,12,Gold
C103748,35,F,Simonfort,Mid,4,Platinum
C103749,38,F,West Jennifer,High,117,Green
C103750,26,F,Timothyfurt,High,95,Gold
C103751,21,F,Billybury,Affluent,125,Green
C103752,29,M,South Ronaldview,Mid,41,Gold
C103753,21,F,Watkinsburgh,High,123,Green
C103754,28,F,West Olivia,Mid,7,Green
C103755,41,M,New Karen,Low,69,Green
C103756,38,F,Lake Mason,Low,69,Green
C103757,21,M,North Kyleberg,Mid,81,Gold
C103758,49,M,Stephenburgh,Mid,30,Centurion
C103759,35,M,Smithberg,High,73,Green
C103760,23,F,East Kevin,Low,6,Gold
C103761,33,F,East Joelborough,High,89,Gold
C103762,31,F,Davisbury,Mid,147,Green
C103763,28,F,Lake Angela,Mid,66,Green
C103764,46,M,Adamburgh,Mid,10,Green
C103765,25,M,Coryside,Mid,144,Platinum
C103766,40,M,Halefort,Mid,37,Green
C103767,23,M,Guerrabury,Mid,77,Green
C103768,37,F,South Davidberg,Low,77,Green
C103769,40,F,Mejiaport,Low,32,Gold
C103770,40,M,Carlsonside,Mid,47,Gold
C103771,38,M,West Tracyshire,Affluent,110,Green
C103772,35,F,East Nicoleburgh,Mid,171,Gold
C103773,26,F,West Michael,High,120,Gold
C103774,26,F,New Carolfurt,High,164,Green
C103775,41,M,Lake Jerryfort,Affluent,154,Green
C103776,24,M,North Jason,High,10,Gold
C103777,21,M,Davisfurt,Mid,159,Gold
C103778,53,F,South Edward,High,97,Gold
C103779,35,M,Paulfort,High,157,Gold
C103780,44,M,West Susanchester,Mid,5,Green
C103781,47,F,East Raymond,Mid,77,Green
C103782,38,M,South Lindastad,Low,1,Gold
C103783,33,F,Lake Michelletown,High,131,Gold
C103784,34,M,West David,High,67,Green
C103785,55,M,Parkstown,Low,163,Platinum
C103786,31,F,Valdezfurt,Mid,15,Gold
C103787,39,M,Wiseport,Mid,93,Green
C103788,45,M,Greenville,Low,30,Gold
C103789,40,M,Shawfort,Affluent,103,Green
C103790,49,F,Meganstad,Mid,82,Gold
C103791,33,F,Port Haroldchester,Low,75,Gold
C103792,45,F,Bergland,Mid,171,Green
C103793,21,F,North Matthew,High,60,Platinum
C103794,52,F,Jamesmouth,Low,40,Platinum
C103795,50,M,Williamsport,High,157,Green
C103796,34,F,North Mirandamouth,Mid,74,Green
C103797,42,M,Brendanstad,Low,121,Green
C103798,47,F,Ronaldport,Low,147,Platinum
C103799,26,F,New Josephport,Mid,3,Green
C103800,36,F,Robertmouth,Mid,36,Gold
C103801,23,M,Kennethton,Affluent,43,Green
C103802,50,F,West Jessicaside,High,143,Green
C103803,47,M,Wrightland,Affluent,169,Gold
C103804,34,M,East Jessicafort,Mid,115,Gold
C103805,33,F,Orozcostad,Affluent,109,Gold
C103806,36,M,Barkerbury,Mid,90,Gold
C103807,28,M,Williamsmouth,Mid,164,Gold
C103808,36,F,Benjaminville,Low,84,Green
C103809,26,F,Huntland,Low,77,Green
C103810,47,F,Saraport,High,161,Green
C103811,50,F,Moralesburgh,Mid,5,Gold
C103812,48,M,Jenniferland,Mid,78,Platinum
C103813,24,M,Sanfordborough,Mid,91,Green
C103814,35,M,Wandahaven,Mid,87,Green
C103815,44,M,Lake Lauren,Mid,14,Green
C103816,46,F,Ashleyborough,Mid,104,Platinum
C103817,21,M,Hillburgh,High,83,Platinum
C103818,46,M,Walterton,High,175,Green
C103819,24,F,Browningport,Mid,54,Gold
C103820,36,M,Adamborough,Mid,132,Gold
C103821,51,M,Port Robertberg,Mid,95,Green
C103822,50,F,Josephmouth,High,9,Gold
C103823,52,M,East Jeffreymouth,Mid,53,Gold
C103824,26,F,North Cheryl,Mid,77,Green
C103825,28,F,Matthewsmouth,Low,60,Gold
C103826,31,F,Alvarezside,Mid,46,Green
C103827,36,M,West Matthewstad,Mid,54,Gold
C103828,40,M,Hernandezfort,High,74,Platinum
C103829,52,F,New Heidi,Mid,112,Gold
C103830,27,M,Scottton,Mid,95,Green
C103831,31,M,Lake Tommystad,High,165,Green
C103832,53,M,East Juliehaven,High,23,Gold
C103833,25,F,Kevinmouth,Mid,27,Green
C103834,45,F,Craigtown,Mid,70,Gold
C103835,37,F,New Brenda,Mid,109,Green
C103836,42,F,Annettechester,Affluent,77,Platinum
C103837,29,M,Port Teresaside,Low,179,Platinum
C103838,45,F,Fritzfurt,Affluent,50,Platinum
C103839,30,M,South Catherine,High,124,Green
C103840,22,F,North Randyborough,Mid,19,Gold
C103841,43,F,New Keithburgh,Low,1,Green
C103842,21,F,Piercestad,Mid,40,Platinum
C103843,31,F,South Rachel,Mid,160,Green
C103844,41,F,Luisstad,Low,22,Platinum
C103845,46,F,Lake Nicolemouth,High,112,Gold
C103846,51,F,Perezfurt,Affluent,40,Platinum
C103847,57,F,Shermanport,Mid,38,Gold
C103848,54,F,Mooreburgh,High,48,Green
C103849,40,F,Robertsside,Low,75,Platinum
C103850,50,F,Kathrynburgh,Mid,179,Green
C103851,39,M,South Bettychester,Low,107,Centurion
C103852,45,M,Jenkinstown,Mid,8,Platinum
C103853,31,M,East Chelsea,Affluent,86,Centurion
C103854,43,M,New Ashleychester,High,68,Green
C103855,32,M,West Chelseaburgh,Low,75,Green
C103856,36,F,Cohenstad,Mid,137,Gold
C103857,43,M,Lake Carolynfurt,Mid,90,Platinum
C103858,61,F,Port Robin,Mid,130,Green
C103859,42,M,Woodbury,High,80,Green
C103860,37,F,South Sharon,High,95,Green
C103861,28,M,West David,Mid,70,Platinum
C103862,47,F,North Jamiemouth,Mid,90,Platinum
C103863,34,F,Sanchezmouth,Mid,59,Green
C103864,42,F,Port Gregory,Low,147,Green
C103865,45,M,Porterville,Mid,28,Gold
C103866,51,M,Monicaburgh,Mid,72,Green
C103867,47,M,South Jennifer,High,14,Gold
C103868,24,M,North Kaitlynchester,High,24,Gold
C103869,21,M,Atkinsland,Low,112,Gold
C103870,45,F,Rosarioside,Mid,44,Platinum
C103871,38,F,Lake Kimberlyside,Low,56,Gold
C103872,42,F,South Timothyton,Low,120,Green
C103873,56,F,Lisaton,High,179,Platinum
C103874,31,M,Reginaldhaven,Low,32,Green
C103875,52,M,Pattersonville,Mid,178,Platinum
C103876,31,F,East Melanieshire,Low,169,Green
C103877,55,M,Lake Garychester,High,25,Platinum
C103878,46,F,Donaldbury,Mid,116,Green
C103879,21,F,Clarkville,Mid,66,Green
C103880,33,F,Dawnland,Mid,42,Green
C103881,59,F,Nolanfort,High,164,Centurion
C103882,57,F,Port Jordan,Affluent,76,Centurion
C103883,44,F,Hannahmouth,Mid,137,Green
C103884,41,F,Lyonsshire,High,164,Green
C103885,40,F,Brookeberg,Affluent,38,Green
C103886,42,M,New Keith,Affluent,161,Green
C103887,36,F,West Anna,Mid,170,Platinum
C103888,51,M,Kristopherburgh,Mid,61,Gold
C103889,44,F,Thomasmouth,Mid,174,Platinum
C103890,27,M,Ericberg,High,89,Gold
C103891,45,M,New Kelly,Mid,18,Gold
C103892,39,M,Scottbury,High,70,Platinum
C103893,34,M,Port Jasonport,Mid,82,Green
C103894,58,M,New Alexander,High,116,Green
C103895,39,M,Jenniferhaven,High,80,Platinum
C103896,21,F,Woodsburgh,Low,15,Green
C103897,35,F,Dawnshire,High,176,Green
C103898,48,F,Alexandrafurt,Mid,13,Platinum
C103899,27,F,Wonghaven,High,119,Gold
C103900,48,F,Thompsonfurt,Mid,43,Gold
C103901,27,F,Lake Staceymouth,Mid,57,Gold
C103902,52,F,West Jamie,Affluent,17,Green
C103903,31,F,West Charlotte,Mid,178,Centurion
C103904,34,F,Lake Jamesfort,High,32,Green
C103905,33,M,Hudsontown,Mid,150,Gold
C103906,44,M,Lake James,Mid,55,Platinum
C103907,58,F,South Conniemouth,Mid,13,Gold
C103908,38,M,West Angelaside,Mid,47,Platinum
C103909,37,M,Port Brianshire,Mid,87,Platinum
C103910,31,M,East Jonathan,Low,62,Gold
C103911,21,F,Lake Sharon,Mid,29,Green
C103912,32,F,East Hannah,Low,22,Gold
C103913,24,M,Thompsonview,Affluent,65,Platinum
C103914,21,M,Christopherborough,Affluent,29,Gold
C103915,37,M,East Alexandraton,Mid,48,Gold
C103916,32,F,East John,High,5,Gold
C103917,53,M,Marshallside,Mid,163,Green
C103918,28,M,West Kristyland,High,101,Green
C103919,45,M,South Darren,High,71,Centurion
C103920,45,M,South Jamesside,Affluent,174,Gold
C103921,52,M,New Tony,Mid,163,Green
C103922,35,F,New Russellville,High,173,Platinum
C103923,52,M,Watersborough,Mid,141,Gold
C103924,44,F,Gayview,Affluent,138,Platinum
C103925,50,M,Guzmanfort,Low,66,Green
C103926,64,M,West William,Mid,72,Platinum
C103927,36,M,Stephanieport,High,25,Gold
C103928,39,F,Michellebury,High,172,Gold
C103929,34,F,Joshuaside,Low,60,Green
C103930,54,F,Connieville,Affluent,175,Green
C103931,66,M,South Adam,Low,40,Green
C103932,46,M,Simpsonburgh,Mid,7,Platinum
C103933,21,M,Port Ryanport,Mid,174,Green
C103934,28,M,Port Scottside,Mid,151,Gold
C103935,50,M,East Kimberly,Mid,46,Green
C103936,25,M,East Kyle,Mid,86,Green
C103937,31,M,Lukehaven,Low,141,Green
C103938,31,F,Garciaport,Low,21,Platinum
C103939,37,F,New Emily,Mid,1,Platinum
C103940,40,M,Ericfurt,High,123,Centurion
C103941,21,M,Port Eric,High,147,Platinum
C103942,21,F,West Sue,Low,125,Green
C103943,21,M,Valdezchester,Mid,33,Platinum
C103944,22,F,Jeremyview,Low,4,Gold
C103945,38,F,Michaelport,Low,3,Platinum
C103946,40,F,Dustinmouth,High,91,Green
C103947,49,M,Mariamouth,Mid,52,Platinum
C103948,44,F,Parkershire,Low,28,Green
C103949,31,F,Farmertown,Mid,70,Green
C103950,40,M,Brownchester,Low,57,Green
C103951,49,F,Debbieberg,High,108,Green
C103952,35,M,Wangtown,Affluent,144,Gold
C103953,34,F,East Ebony,Low,24,Platinum
C103954,27,M,Kennethstad,Mid,169,Platinum
C103955,29,M,West Ronaldfurt,High,77,Green
C103956,45,F,Angelaborough,Affluent,175,Green
C103957,37,M,New Wesley,Mid,76,Green
C103958,59,M,Danielbury,Low,69,Platinum
C103959,30,M,West Jennifer,Low,101,Green
C103960,46,M,Craneton,Mid,159,Gold
C103961,42,F,Wattsfort,Mid,92,Green
C103962,37,M,West Valerie,Low,92,Gold
C103963,33,M,Brownton,Mid,30,Green
C103964,44,M,Joshuastad,Low,18,Green
C103965,43,M,Mcleanville,High,44,Green
C103966,40,F,Taylorland,Mid,155,Green
C103967,42,M,Tiffanychester,Low,99,Green
C103968,38,F,Port Edward,Mid,154,Gold
C103969,21,M,Audreyside,Mid,121,Green
C103970,38,M,South Johnshire,Affluent,115,Green
C103971,35,F,Angelaport,Mid,60,Green
C103972,59,M,East Kelseyland,Mid,146,Platinum
C103973,44,M,Susanstad,High,56,Gold
C103974,40,M,Burgessborough,Mid,31,Gold
C103975,43,M,West Taylor,Affluent,101,Green
C103976,26,F,Coxborough,Mid,59,Green
C103977,31,F,Jonathantown,Mid,124,Green
C103978,34,M,North Dawn,Low,130,Gold
C103979,42,F,Fosterfort,Mid,97,Gold
C103980,33,F,Port Allisonhaven,High,167,Platinum
C103981,32,F,Allenchester,High,107,Platinum
C103982,26,M,New Morganmouth,Mid,18,Gold
C103983,38,M,Campbellmouth,Mid,145,Gold
C103984,39,M,Lake Charlesland,High,167,Green
C103985,42,M,New Erichaven,Affluent,71,Green
C103986,30,M,New Sandraborough,Low,106,Platinum
C103987,42,M,Port Gabriellaview,Mid,54,Green
C103988,26,M,Hayesberg,Mid,94,Centurion
C103989,35,F,Charlesshire,High,76,Gold
C103990,41,M,Shawnchester,Low,35,Gold
C103991,35,M,South Autumntown,Mid,11,Green
C103992,21,M,Smithbury,High,61,Gold
C103993,22,M,Ronaldview,Low,44,Gold
C103994,40,F,New Emily,Mid,121,Green
C103995,44,F,Amandaborough,Mid,68,Green
C103996,41,F,Patriciashire,Mid,25,Green
C103997,44,F,East Kendra,Mid,176,Gold
C103998,34,F,West Hunter,Mid,160,Green
C103999,46,M,New Carolynton,Low,84,Gold
C104000,41,F,New Michael,Mid,114,Gold
C104001,30,F,West Monicabury,High,132,Green
C104002,43,F,East Kevin,High,166,Gold
C104003,41,M,Ritterbury,Low,175,Green
C104004,56,M,Port Michael,Low,1,Gold
C104005,53,M,South David,Mid,131,Green
C104006,36,F,Johnsonborough,Mid,86,Green
C104007,33,F,Williamsmouth,Mid,62,Green
C104008,55,M,Gonzalezfurt,High,64,Platinum
C104009,44,F,North Tanyahaven,Low,145,Green
C104010,36,M,East Katherineville,Low,126,Green
C104011,21,F,Yangstad,Mid,105,Green
C104012,29,F,Robertborough,High,62,Green
C104013,28,M,Port Williamfort,Low,35,Platinum
C104014,36,M,Williammouth,Mid,13,Gold
C104015,44,M,North Normanchester,Mid,163,Platinum
C104016,46,F,Nixonville,High,43,Green
C104017,54,M,Michaelport,High,130,Green
C104018,48,F,South Sonyaport,Mid,111,Gold
C104019,23,M,Lake Christopher,Mid,128,Gold
C104020,49,F,Liutown,Mid,51,Green
C104021,57,M,Jessicamouth,Mid,144,Gold
C104022,56,M,East Melanieburgh,High,146,Platinum
C104023,24,M,East Aprilberg,High,135,Green
C104024,35,M,Farmerton,High,45,Gold
C104025,48,M,Port Jodi,High,164,Green
C104026,25,F,Nathanchester,Mid,169,Platinum
C104027,21,M,South Gerald,Low,42,Gold
C104028,41,F,Lake Lisa,High,135,Green
C104029,30,M,West Natasha,Mid,15,Gold
C104030,21,M,Port Franciscofort,High,60,Centurion
C104031,51,M,West Richard,Mid,40,Gold
C104032,39,F,Reginaview,Low,165,Green
C104033,32,M,Anthonytown,Affluent,112,Gold
C104034,27,M,Anthonyfort,Low,77,Gold
C104035,39,F,Lake Monicachester,Affluent,105,Green
C104036,43,M,New Nicholashaven,Affluent,107,Green
C104037,41,F,East Craig,High,122,Gold
C104038,21,M,Phyllisland,High,80,Gold
C104039,43,M,Mcneilville,Mid,125,Green
C104040,45,F,Marshallchester,High,172,Platinum
C104041,34,M,Taylortown,Mid,134,Gold
C104042,49,M,Thomasview,Mid,32,Green
C104043,28,F,West Diana,Mid,108,Green
C104044,52,M,Summerville,Mid,114,Gold
C104045,39,F,Vasquezshire,Mid,146,Gold
C104046,32,F,East Jeffrey,Mid,68,Gold
C104047,34,F,Port Sheri,Mid,127,Green
C104048,48,M,Lake Christopher,High,135,Gold
C104049,40,F,Lake Richardville,Mid,114,Platinum
C104050,45,M,East John,Affluent,8,Green
C104051,49,M,Markmouth,High,64,Green
C104052,32,F,Kathleenberg,High,135,Platinum
C104053,39,M,Robertberg,Mid,41,Green
C104054,35,M,Lake Rebeccafurt,High,40,Green
C104055,49,M,Port Jamesburgh,Low,3,Green
C104056,33,F,East Cynthiabury,High,145,Green
C104057,38,M,South Marcus,Low,110,Gold
C104058,63,M,Webbstad,High,114,Green
C104059,52,F,Lake Molly,Affluent,112,Platinum
C104060,26,M,Hayesborough,Mid,180,Gold
C104061,47,M,Howellside,Mid,150,Gold
C104062,45,F,Wilsonview,High,4,Green
C104063,25,M,Matthewburgh,Mid,134,Gold
C104064,36,M,Matthewfort,High,166,Gold
C104065,27,M,Alvaradomouth,Low,26,Platinum
C104066,21,F,Bryanstad,Low,139,Platinum
C104067,36,M,Mayside,Affluent,17,Gold
C104068,32,F,North Jeremy,High,92,Gold
C104069,25,F,Greerville,High,31,Platinum
C104070,37,M,Davidstad,Mid,163,Gold
C104071,21,F,Shaunside,High,144,Green
C104072,38,M,Port Teresaburgh,Mid,107,Green
C104073,38,M,Wilkinshaven,Mid,146,Platinum
C104074,45,F,East Mary,High,111,Green
C104075,21,F,Port Alvin,Mid,101,Platinum
C104076,61,F,Aliciaberg,Mid,112,Green
C104077,57,M,Port Amandaside,Mid,62,Gold
C104078,29,F,Lake Stacey,High,112,Gold
C104079,54,F,West Erik,Mid,155,Green
C104080,47,M,Lake Cynthia,High,163,Gold
C104081,33,F,Port Sarah,Mid,116,Gold
C104082,31,F,New Sheri,Mid,173,Gold
C104083,32,M,Garrisonview,High,35,Gold
C104084,69,F,South Kennethhaven,Mid,28,Green
C104085,52,F,Englishmouth,Low,103,Gold
C104086,35,F,Derekport,Low,125,Green
C104087,36,M,North Johnside,Mid,102,Green
C104088,47,F,Jasonland,High,137,Platinum
C104089,46,F,Port Robertberg,Low,143,Gold
C104090,27,M,Carsonbury,High,21,Gold
C104091,41,F,Hartmanchester,Mid,52,Gold
C104092,31,F,Vargasbury,Mid,163,Green
C104093,39,M,Chadview,Affluent,97,Gold
C104094,37,M,South David,Mid,51,Platinum
C104095,49,F,East Scott,Mid,83,Green
C104096,35,M,Kathleentown,Low,55,Platinum
C104097,39,M,New Larryville,Low,77,Gold
C104098,21,M,Hallmouth,Mid,127,Green
C104099,41,M,Lynnside,Low,172,Gold
C104100,29,M,Hernandezmouth,Mid,93,Green
C104101,21,F,Stefanieton,Mid,88,Green
C104102,50,F,Masseyview,Mid,80,Platinum
C104103,37,M,Lake Stevenshire,Low,153,Platinum
C104104,21,F,Lake Heather,Mid,92,Platinum
C104105,29,F,Blakebury,High,47,Platinum
C104106,38,M,North Whitneystad,Affluent,38,Platinum
C104107,38,F,Port Melissa,Low,139,Platinum
C104108,32,M,Copelandchester,High,15,Green
C104109,21,M,Brownville,Mid,1,Gold
C104110,31,M,Meganview,Mid,135,Green
C104111,49,M,Daniellemouth,Mid,1,Gold
C104112,53,M,Estradaview,Low,49,Platinum
C104113,31,M,Christopherville,Low,96,Green
C104114,58,M,Sanchezfort,Mid,157,Gold
C104115,21,F,New Ryan,Mid,26,Gold
C104116,29,M,Daltonfort,Affluent,87,Green
C104117,47,F,Obrienfurt,Mid,173,Green
C104118,46,F,New Danielville,Low,93,Gold
C104119,37,F,North Tammybury,High,102,Green
C104120,25,F,Bettychester,Mid,71,Gold
C104121,25,F,Higginston,Mid,140,Gold
C104122,30,F,Deborahmouth,High,95,Gold
C104123,26,F,Berryhaven,Affluent,160,Green
C104124,39,M,South Lisachester,High,118,Gold
C104125,36,M,East Ashleytown,High,148,Green
C104126,25,F,Coreychester,High,119,Platinum
C104127,34,F,Lake Stephenview,Affluent,51,Green
C104128,21,M,Lorettastad,Mid,81,Platinum
C104129,41,M,Teresabury,Low,36,Gold
C104130,45,M,Seanton,Mid,67,Platinum
C104131,27,M,Stephenview,Mid,129,Green
C104132,29,F,East Angela,High,114,Green
C104133,40,M,Joystad,Mid,155,Gold
C104134,39,M,Port Vincent,Mid,111,Green
C104135,46,M,West Michaelside,Low,168,Platinum
C104136,29,M,West Maria,High,142,Green
C104137,30,M,Lake Christopherfurt,Mid,100,Centurion
C104138,35,F,Christyburgh,High,109,Platinum
C104139,26,F,Harrisfort,Mid,120,Green
C104140,35,F,Matthewmouth,Mid,79,Gold
C104141,26,F,Kariburgh,Low,134,Green
C104142,42,F,Allenborough,Low,161,Green
C104143,27,F,Reginaside,High,19,Green
C104144,40,F,Katherineside,Affluent,127,Platinum
C104145,54,F,South Christine,Mid,29,Gold
C104146,42,F,East Clarencefurt,Low,24,Gold
C104147,39,F,Dustinmouth,Mid,151,Green
C104148,22,M,Randyfurt,High,10,Gold
C104149,53,M,Port Stephanieport,High,105,Green
C104150,50,F,West Yvonnemouth,Low,169,Green
C104151,36,F,East Amyview,Low,177,Green
C104152,33,F,South Jeffreybury,High,145,Gold
C104153,29,F,East Scott,Mid,173,Gold
C104154,57,F,East Alexander,Mid,158,Green
C104155,46,M,North Meredith,Low,172,Centurion
C104156,29,M,Masseychester,Mid,55,Green
C104157,50,M,South Jacob,High,147,Gold
C104158,52,M,Burtonfurt,Affluent,157,Green
C104159,37,F,Jasminestad,Mid,2,Green
C104160,34,M,Ryanstad,Mid,164,Platinum
C104161,27,M,West Amber,Low,147,Platinum
C104162,45,M,Lake Dennisbury,Mid,135,Gold
C104163,33,F,North Tina,Mid,154,Platinum
C104164,32,M,Nicholsville,Mid,111,Platinum
C104165,37,F,Lake Michael,Mid,38,Gold
C104166,29,M,South Joseph,Mid,131,Platinum
C104167,54,M,South Christinefort,Low,102,Green
C104168,48,F,Brownburgh,Mid,95,Gold
C104169,38,F,New Shaneton,Low,92,Platinum
C104170,28,F,Thomasberg,Low,71,Green
C104171,29,F,Lake Michaelview,Affluent,171,Platinum
C104172,28,F,Staceytown,Mid,24,Green
C104173,24,F,Jordanberg,Mid,167,Platinum
C104174,41,M,Lewismouth,High,68,Green
C104175,30,F,Amandaport,Affluent,128,Green
C104176,30,F,Jessehaven,Mid,93,Green
C104177,29,F,Thomasside,High,44,Platinum
C104178,49,F,Michelleton,Mid,133,Green
C104179,29,M,Brianaland,Mid,55,Gold
C104180,51,M,New Robertburgh,Mid,158,Gold
C104181,34,F,East Tina,High,29,Green
C104182,24,M,Port Howard,High,154,Centurion
C104183,43,F,Chandlermouth,Mid,154,Green
C104184,47,F,North Sophiashire,Low,37,Gold
C104185,28,F,Ballardfurt,Mid,115,Gold
C104186,38,F,Taylormouth,Low,158,Green
C104187,41,M,North Larry,Mid,3,Green
C104188,39,F,Lake Russell,High,122,Gold
C104189,32,M,Victorburgh,High,43,Platinum
C104190,47,M,Richardbury,High,7,Green
C104191,35,F,Valerieland,High,125,Green
C104192,31,M,Shannonville,Mid,49,Centurion
C104193,21,F,Andrewton,High,121,Green
C104194,21,M,Lake Nathanielburgh,Mid,73,Gold
C104195,40,F,New Alexandermouth,Low,41,Gold
C104196,37,M,Torresshire,Low,106,Green
C104197,47,F,Micheleburgh,Mid,77,Gold
C104198,50,F,Lake Christine,Mid,127,Platinum
C104199,35,F,New Jeffery,Mid,91,Gold
C104200,48,M,Collinberg,High,155,Gold
C104201,31,F,Audreymouth,Low,8,Gold
C104202,36,M,New Eduardo,Low,32,Gold
C104203,36,F,Johnsonton,Affluent,64,Green
C104204,55,F,Port Sarahport,Low,138,Gold
C104205,23,M,West Feliciashire,Mid,13,Green
C104206,38,M,North Tyler,Mid,93,Green
C104207,30,M,New Samantha,Mid,163,Platinum
C104208,34,F,Mcfarlandside,Low,61,Platinum
C104209,34,F,Bowersville,Low,8,Centurion
C104210,38,F,West Johnberg,Low,29,Green
C104211,52,F,Port Travis,Mid,95,Platinum
C104212,58,F,Williamston,Mid,41,Gold
C104213,45,M,Cochranshire,Mid,158,Centurion
C104214,27,M,Port Aprilmouth,Mid,149,Platinum
C104215,36,F,Shermanborough,High,11,Centurion
C104216,40,F,Lukemouth,Low,2,Centurion
C104217,33,F,West Sheryl,Mid,178,Green
C104218,34,M,Powellfurt,High,169,Gold
C104219,37,M,South Andrewville,Mid,131,Green
C104220,46,M,Annafurt,Mid,80,Gold
C104221,43,F,Tylerport,Mid,179,Centurion
C104222,31,F,New Marieborough,High,87,Green
C104223,44,M,West Patriciashire,High,153,Gold
C104224,56,F,Lake Lee,Mid,158,Gold
C104225,21,M,New Anthonyport,High,106,Green
C104226,33,F,Lopezside,Mid,139,Green
C104227,32,F,Port Marciachester,Mid,17,Green
C104228,38,M,New Nathan,Mid,154,Green
C104229,21,M,East Coreyburgh,Low,23,Gold
C104230,52,M,Lake Luke,High,180,Gold
C104231,38,F,South Jamie,Mid,48,Green
C104232,41,F,North Sandraborough,Mid,20,Centurion
C104233,40,M,West Adambury,Affluent,2,Gold
C104234,32,M,Traceyfurt,Low,88,Gold
C104235,45,F,West Samantha,Mid,31,Green
C104236,38,F,Williamsberg,Low,155,Gold
C104237,21,M,New Elizabeth,High,130,Green
C104238,36,M,Beckerport,High,78,Gold
C104239,34,F,Lake Jill,Mid,4,Gold
C104240,45,M,Roberttown,High,141,Green
C104241,67,M,Colonfurt,Mid,163,Platinum
C104242,42,F,Meganborough,High,128,Gold
C104243,61,F,Kingtown,Mid,134,Green
C104244,30,F,Williamsmouth,Mid,31,Centurion
C104245,31,M,Lake Hannah,Affluent,138,Gold
C104246,35,M,Lake Dannyburgh,Mid,21,Gold
C104247,42,M,Jonesside,Low,23,Gold
C104248,30,F,Garyview,Mid,131,Green
C104249,21,F,Mitchellport,Affluent,160,Centurion
C104250,38,F,Melissaview,Mid,148,Gold
C104251,25,F,Port Davidborough,Low,29,Green
C104252,50,F,New Meghanborough,Mid,105,Platinum
C104253,45,M,New Wendy,Mid,52,Gold
C104254,29,M,Mendozaville,Low,115,Gold
C104255,43,M,North Marissa,High,174,Platinum
C104256,31,M,North Kathryn,Affluent,162,Green
C104257,37,M,East Ryanstad,Mid,101,Green
C104258,37,F,Rodgersmouth,Mid,84,Green
C104259,34,M,Lake Sarahborough,Mid,61,Platinum
C104260,47,F,Lake Louis,Low,125,Green
C104261,25,F,East Matthewview,High,71,Green
C104262,43,M,West Steven,Mid,70,Green
C104263,41,M,South Normanport,Mid,139,Green
C104264,22,M,East Jackborough,High,108,Gold
C104265,29,M,Dianemouth,Mid,21,Centurion
C104266,25,F,Port Scottbury,Mid,131,Green
C104267,33,F,Angelaberg,Low,82,Gold
C104268,38,F,Brianland,High,88,Platinum
C104269,27,M,Holmestown,Affluent,111,Gold
C104270,48,M,Lake Sarah,Mid,10,Platinum
C104271,49,F,Benjaminville,Affluent,155,Gold
C104272,51,M,North Patrick,Low,12,Green
C104273,21,M,Port Paulshire,Mid,7,Centurion
C104274,59,F,Port Jeffreyton,Mid,145,Gold
C104275,39,M,North Deborahfort,Mid,114,Green
C104276,38,F,Campbellfurt,Mid,26,Green
C104277,36,M,Kentbury,Mid,15,Centurion
C104278,23,M,Salazarstad,Low,33,Platinum
C104279,41,M,Mendozaberg,Mid,62,Gold
C104280,55,F,Herrerastad,Low,47,Platinum
C104281,39,F,East Justin,High,95,Gold
C104282,25,M,South Yvette,Mid,35,Green
C104283,21,F,West Jody,Low,76,Gold
C104284,34,M,Trujilloberg,Mid,123,Gold
C104285,29,M,South Robertside,Mid,83,Gold
C104286,45,M,South David,High,25,Green
C104287,53,M,Jaredfurt,Mid,57,Green
C104288,43,F,Stephensonmouth,Mid,32,Platinum
C104289,37,M,Wallacefurt,High,63,Platinum
C104290,36,F,Coxmouth,Mid,12,Gold
C104291,38,F,Andersonhaven,Low,63,Platinum
C104292,25,F,East Jay,Mid,77,Gold
C104293,44,F,New James,Affluent,92,Platinum
C104294,26,F,Rachelside,Mid,1,Green
C104295,50,M,Brooksport,Mid,179,Green
C104296,34,F,South Donald,Low,70,Gold
C104297,47,F,New Deniseport,Low,136,Green
C104298,21,F,Williamsborough,Mid,133,Gold
C104299,47,M,Andreaburgh,Mid,86,Platinum
C104300,52,M,Gileschester,Low,39,Gold
C104301,23,F,South Andrew,Affluent,23,Platinum
C104302,36,M,South Ashley,High,68,Gold
C104303,41,F,West Tonya,Mid,180,Gold
C104304,42,M,Lake Richard,High,4,Gold
C104305,34,M,East Robert,Low,126,Green
C104306,32,F,Sanchezberg,Mid,175,Green
C104307,40,M,Stewarthaven,Mid,21,Gold
