exposure_id,customer_id,offer_id,merchant_id,category,exposure_date,redeemed,spend_amount,redemption_date
E1052101,C103166,O5514,M2058,Grocery,2024-10-08,1,1344.2,2024-10-18
E1052102,C103515,O5500,M2036,Electronics,2024-01-04,1,9615.53,2024-01-07
E1052103,C102236,O5157,M2137,Grocery,2025-02-07,1,946.69,2025-02-22
E1052104,C104752,O5166,M2102,Fuel,2024-02-06,0,0.0,
E1052105,C102171,O5176,M2054,Retail,2025-06-17,0,0.0,
E1052106,C103930,O5216,M2100,Grocery,2024-10-18,0,0.0,
E1052107,C101800,O5355,M2008,Health & Wellness,2025-01-24,1,3698.11,2025-01-31
E1052108,C104255,O5490,M2109,Fuel,2024-04-01,1,873.07,2024-04-21
E1052109,C101380,O5223,M2000,Grocery,2025-03-22,0,0.0,
E1052110,C101271,O5396,M2134,Fuel,2025-02-27,0,0.0,
E1052111,C104403,O5075,M2016,Health & Wellness,2024-05-28,0,0.0,
E1052112,C101485,O5096,M2025,Entertainment,2025-01-10,1,582.15,2025-01-20
E1052113,C100949,O5352,M2102,Fuel,2025-02-15,0,0.0,
E1052114,C104117,O5552,M2003,Dining,2024-01-26,1,688.52,2024-02-17
E1052115,C102919,O5424,M2121,Fuel,2024-05-15,0,0.0,
E1052116,C100812,O5515,M2136,Dining,2024-11-06,0,0.0,
E1052117,C100283,O5527,M2047,Dining,2024-02-21,1,364.28,2024-03-08
E1052118,C104162,O5504,M2071,Entertainment,2024-12-13,0,0.0,
E1052119,C100493,O5567,M2122,Health & Wellness,2024-03-30,1,332.01,2024-04-01
E1052120,C103621,O5316,M2119,Electronics,2024-02-13,0,0.0,
E1052121,C101638,O5173,M2036,Electronics,2024-07-02,0,0.0,
E1052122,C100005,O5411,M2076,Grocery,2025-07-05,0,0.0,
E1052123,C101677,O5071,M2061,Entertainment,2024-09-09,0,0.0,
E1052124,C101491,O5165,M2013,Fuel,2024-06-25,1,3914.08,2024-07-21
E1052125,C103378,O5124,M2138,Travel,2024-12-16,0,0.0,
E1052126,C104073,O5433,M2037,Retail,2024-04-19,1,315.32,2024-05-02
E1052127,C104950,O5080,M2060,Entertainment,2024-10-31,0,0.0,
E1052128,C102124,O5530,M2047,Dining,2024-01-22,0,0.0,
E1052129,C104651,O5104,M2059,Health & Wellness,2024-07-03,0,0.0,
E1052130,C102797,O5447,M2142,Entertainment,2024-04-04,0,0.0,
E1052131,C101068,O5224,M2047,Dining,2025-05-27,0,0.0,
E1052132,C103442,O5270,M2142,Entertainment,2025-04-28,0,0.0,
E1052133,C100456,O5060,M2141,Retail,2024-09-05,1,1027.77,2024-09-20
E1052134,C101647,O5544,M2042,Dining,2025-06-04,0,0.0,
E1052135,C101797,O5574,M2115,Health & Wellness,2025-04-04,0,0.0,
E1052136,C100347,O5207,M2103,Grocery,2024-10-13,0,0.0,
E1052137,C101414,O5296,M2031,Travel,2025-04-07,0,0.0,
E1052138,C102258,O5126,M2132,Travel,2024-09-02,0,0.0,
E1052139,C102398,O5112,M2124,Electronics,2025-03-26,1,1571.88,2025-04-05
E1052140,C101070,O5462,M2031,Travel,2025-06-22,0,0.0,
E1052141,C101515,O5066,M2099,Dining,2024-04-04,0,0.0,
E1052142,C104512,O5593,M2064,Fuel,2025-01-12,0,0.0,
E1052143,C100533,O5440,M2007,Electronics,2025-06-30,0,0.0,
E1052144,C102626,O5110,M2118,Travel,2025-03-10,0,0.0,
E1052145,C104848,O5227,M2147,Grocery,2025-05-21,0,0.0,
E1052146,C101740,O5247,M2061,Entertainment,2025-01-02,0,0.0,
E1052147,C100487,O5068,M2115,Health & Wellness,2024-09-06,1,1661.25,2024-10-02
E1052148,C100076,O5047,M2056,Retail,2025-06-01,0,0.0,
E1052149,C103083,O5064,M2144,Travel,2025-02-05,0,0.0,
E1052150,C102052,O5055,M2060,Entertainment,2024-12-16,0,0.0,
E1052151,C102764,O5133,M2148,Retail,2024-05-29,1,232.4,2024-06-15
E1052152,C102486,O5470,M2060,Entertainment,2024-09-13,0,0.0,
E1052153,C102686,O5430,M2031,Travel,2024-01-31,0,0.0,
E1052154,C101867,O5048,M2127,Retail,2024-11-08,0,0.0,
E1052155,C102889,O5060,M2141,Retail,2025-03-28,1,2027.51,2025-04-11
E1052156,C101550,O5008,M2137,Grocery,2024-02-28,0,0.0,
E1052157,C101601,O5571,M2140,Health & Wellness,2025-03-19,0,0.0,
E1052158,C102341,O5080,M2060,Entertainment,2024-08-16,0,0.0,
E1052159,C102272,O5165,M2013,Fuel,2025-07-07,0,0.0,
E1052160,C104193,O5036,M2039,Health & Wellness,2024-09-28,0,0.0,
E1052161,C101326,O5070,M2001,Entertainment,2024-06-20,0,0.0,
E1052162,C101753,O5027,M2025,Entertainment,2024-09-02,1,301.85,2024-09-18
E1052163,C100751,O5222,M2021,Travel,2025-03-22,0,0.0,
E1052164,C104092,O5355,M2008,Health & Wellness,2024-03-07,0,0.0,
E1052165,C103687,O5386,M2019,Fuel,2024-11-24,1,954.41,2024-12-07
E1052166,C104365,O5071,M2061,Entertainment,2024-12-17,1,488.37,2024-12-28
E1052167,C102039,O5336,M2145,Entertainment,2024-01-14,0,0.0,
E1052168,C101678,O5326,M2067,Travel,2024-12-13,0,0.0,
E1052169,C101186,O5456,M2113,Retail,2024-10-27,1,512.0,2024-11-01
E1052170,C103230,O5500,M2036,Electronics,2024-01-17,0,0.0,
E1052171,C101736,O5350,M2011,Retail,2024-05-29,1,655.91,2024-06-19
E1052172,C104082,O5111,M2137,Grocery,2024-05-05,0,0.0,
E1052173,C101829,O5548,M2118,Travel,2025-05-15,0,0.0,
E1052174,C102430,O5147,M2094,Grocery,2024-05-04,0,0.0,
E1052175,C104310,O5390,M2008,Health & Wellness,2024-12-21,1,581.07,2025-01-04
E1052176,C104888,O5029,M2050,Fuel,2024-11-19,0,0.0,
E1052177,C104212,O5266,M2133,Fuel,2024-07-05,0,0.0,
E1052178,C103463,O5289,M2007,Electronics,2024-12-25,0,0.0,
E1052179,C104519,O5111,M2137,Grocery,2025-07-03,1,1484.99,2025-07-30
E1052180,C104869,O5448,M2014,Entertainment,2024-02-12,0,0.0,
E1052181,C104176,O5489,M2001,Entertainment,2025-02-25,1,581.75,2025-03-10
E1052182,C102655,O5495,M2129,Dining,2024-01-03,0,0.0,
E1052183,C101210,O5047,M2056,Retail,2025-03-23,0,0.0,
E1052184,C100133,O5403,M2091,Electronics,2024-06-10,0,0.0,
E1052185,C103788,O5103,M2127,Retail,2024-10-03,0,0.0,
E1052186,C100586,O5394,M2062,Retail,2025-04-16,0,0.0,
E1052187,C102909,O5579,M2051,Retail,2024-11-12,0,0.0,
E1052188,C100214,O5225,M2042,Dining,2024-09-18,0,0.0,
E1052189,C102362,O5372,M2141,Retail,2024-10-23,1,1277.18,2024-10-24
E1052190,C102164,O5479,M2012,Retail,2024-11-30,1,1983.49,2024-12-11
E1052191,C100317,O5533,M2059,Health & Wellness,2025-04-09,1,271.95,2025-05-07
E1052192,C104059,O5580,M2100,Grocery,2025-02-15,0,0.0,
E1052193,C100070,O5013,M2013,Fuel,2024-09-04,0,0.0,
E1052194,C104702,O5313,M2069,Entertainment,2024-02-13,0,0.0,
E1052195,C103312,O5558,M2127,Retail,2024-02-02,0,0.0,
E1052196,C103434,O5386,M2019,Fuel,2025-03-19,1,1091.09,2025-04-10
E1052197,C101045,O5274,M2021,Travel,2024-10-25,0,0.0,
E1052198,C102085,O5493,M2115,Health & Wellness,2025-04-29,0,0.0,
E1052199,C100653,O5138,M2145,Entertainment,2024-06-09,0,0.0,
E1052200,C101797,O5590,M2080,Grocery,2025-05-31,0,0.0,
E1052201,C104333,O5100,M2061,Entertainment,2024-08-05,1,2179.82,2024-08-12
E1052202,C103964,O5514,M2058,Grocery,2024-01-21,0,0.0,
E1052203,C103984,O5160,M2001,Entertainment,2024-08-23,0,0.0,
E1052204,C103091,O5461,M2066,Retail,2024-08-22,0,0.0,
E1052205,C101849,O5490,M2109,Fuel,2025-03-20,0,0.0,
E1052206,C103569,O5542,M2006,Travel,2025-04-29,0,0.0,
E1052207,C103188,O5335,M2064,Fuel,2024-10-31,1,744.53,2024-11-08
E1052208,C104762,O5072,M2019,Fuel,2024-04-18,0,0.0,
E1052209,C103559,O5068,M2115,Health & Wellness,2025-05-05,0,0.0,
E1052210,C100516,O5081,M2057,Health & Wellness,2025-02-13,0,0.0,
E1052211,C104160,O5219,M2003,Dining,2024-05-10,1,504.68,2024-05-12
E1052212,C104752,O5082,M2043,Fuel,2025-03-06,0,0.0,
E1052213,C102212,O5593,M2064,Fuel,2024-01-30,1,372.1,2024-02-23
E1052214,C103330,O5138,M2145,Entertainment,2024-02-26,0,0.0,
E1052215,C100936,O5459,M2115,Health & Wellness,2024-01-08,1,378.62,2024-01-29
E1052216,C102292,O5146,M2062,Retail,2025-03-08,1,500.39,2025-03-29
E1052217,C103807,O5340,M2095,Fuel,2025-04-19,1,431.26,2025-05-06
E1052218,C104675,O5480,M2028,Travel,2024-08-21,0,0.0,
E1052219,C102967,O5074,M2061,Entertainment,2025-01-03,0,0.0,
E1052220,C101884,O5162,M2048,Retail,2025-03-07,0,0.0,
E1052221,C102478,O5132,M2142,Entertainment,2024-11-15,0,0.0,
E1052222,C104089,O5216,M2100,Grocery,2024-11-18,1,1193.48,2024-11-28
E1052223,C104600,O5458,M2012,Retail,2025-02-09,0,0.0,
E1052224,C104478,O5085,M2144,Travel,2024-12-03,0,0.0,
E1052225,C103583,O5389,M2090,Grocery,2024-12-16,0,0.0,
E1052226,C104427,O5487,M2095,Fuel,2024-12-05,0,0.0,
E1052227,C100838,O5000,M2125,Retail,2024-05-11,0,0.0,
E1052228,C101162,O5429,M2017,Entertainment,2024-07-22,0,0.0,
E1052229,C104865,O5268,M2005,Health & Wellness,2024-07-22,0,0.0,
E1052230,C101296,O5438,M2015,Retail,2025-07-02,1,352.96,2025-07-22
E1052231,C100124,O5146,M2062,Retail,2025-06-22,0,0.0,
E1052232,C102080,O5085,M2144,Travel,2024-05-04,0,0.0,
E1052233,C104396,O5284,M2071,Entertainment,2025-03-03,0,0.0,
E1052234,C100077,O5093,M2101,Travel,2025-03-03,0,0.0,
E1052235,C102352,O5006,M2062,Retail,2025-06-26,0,0.0,
E1052236,C101129,O5348,M2118,Travel,2024-11-19,0,0.0,
E1052237,C102579,O5389,M2090,Grocery,2025-06-24,0,0.0,
E1052238,C104206,O5573,M2100,Grocery,2025-01-21,0,0.0,
E1052239,C104276,O5265,M2099,Dining,2024-01-06,0,0.0,
E1052240,C102412,O5069,M2124,Electronics,2024-01-29,0,0.0,
E1052241,C101671,O5069,M2124,Electronics,2025-03-25,0,0.0,
E1052242,C102800,O5146,M2062,Retail,2024-08-22,0,0.0,
E1052243,C104260,O5538,M2018,Fuel,2024-10-08,0,0.0,
E1052244,C100483,O5193,M2004,Entertainment,2024-04-16,0,0.0,
E1052245,C104400,O5370,M2096,Dining,2024-03-28,0,0.0,
E1052246,C100451,O5176,M2054,Retail,2025-02-08,0,0.0,
E1052247,C103101,O5429,M2017,Entertainment,2024-07-06,0,0.0,
E1052248,C101843,O5469,M2068,Fuel,2025-06-02,0,0.0,
E1052249,C100821,O5307,M2042,Dining,2025-04-28,1,357.31,2025-04-29
E1052250,C101587,O5057,M2028,Travel,2024-04-30,0,0.0,
E1052251,C104970,O5126,M2132,Travel,2024-10-22,0,0.0,
E1052252,C101193,O5008,M2137,Grocery,2025-01-27,1,3929.09,2025-02-09
E1052253,C103842,O5552,M2003,Dining,2024-12-16,0,0.0,
E1052254,C102398,O5025,M2046,Fuel,2024-07-15,1,1255.4,2024-07-29
E1052255,C100527,O5155,M2133,Fuel,2024-07-01,0,0.0,
E1052256,C101740,O5564,M2113,Retail,2025-07-06,0,0.0,
E1052257,C102118,O5071,M2061,Entertainment,2024-07-23,0,0.0,
E1052258,C103681,O5074,M2061,Entertainment,2025-05-25,1,1132.53,2025-06-22
E1052259,C103625,O5373,M2014,Entertainment,2024-08-03,0,0.0,
E1052260,C101994,O5497,M2039,Health & Wellness,2024-07-29,1,1016.64,2024-08-01
E1052261,C100633,O5120,M2078,Fuel,2025-04-19,1,8863.53,2025-05-08
E1052262,C101759,O5298,M2076,Grocery,2025-06-15,0,0.0,
E1052263,C103180,O5489,M2001,Entertainment,2024-08-23,0,0.0,
E1052264,C103571,O5485,M2107,Fuel,2025-03-22,1,588.06,2025-03-29
E1052265,C101312,O5416,M2078,Fuel,2024-02-18,0,0.0,
E1052266,C104958,O5244,M2009,Dining,2024-11-23,0,0.0,
E1052267,C102394,O5482,M2009,Dining,2024-08-02,0,0.0,
E1052268,C102918,O5401,M2016,Health & Wellness,2024-08-19,0,0.0,
E1052269,C101766,O5243,M2006,Travel,2024-05-05,1,1569.99,2024-06-03
E1052270,C103069,O5394,M2062,Retail,2024-07-07,0,0.0,
E1052271,C101578,O5101,M2085,Travel,2025-04-26,0,0.0,
E1052272,C102478,O5254,M2030,Fuel,2024-08-29,1,256.01,2024-08-31
E1052273,C100339,O5018,M2132,Travel,2024-07-14,0,0.0,
E1052274,C104135,O5025,M2046,Fuel,2024-01-30,0,0.0,
E1052275,C102487,O5531,M2006,Travel,2024-09-30,0,0.0,
E1052276,C103559,O5130,M2080,Grocery,2024-11-21,0,0.0,
E1052277,C103384,O5456,M2113,Retail,2024-04-15,0,0.0,
E1052278,C104768,O5466,M2112,Dining,2025-04-18,1,882.76,2025-05-13
E1052279,C102235,O5565,M2054,Retail,2024-06-03,0,0.0,
E1052280,C103144,O5506,M2054,Retail,2025-01-19,0,0.0,
E1052281,C103302,O5055,M2060,Entertainment,2024-09-13,0,0.0,
E1052282,C100033,O5515,M2136,Dining,2024-08-21,1,3792.66,2024-09-14
E1052283,C103555,O5386,M2019,Fuel,2025-04-21,0,0.0,
E1052284,C103659,O5217,M2011,Retail,2025-07-07,1,6974.43,2025-08-04
E1052285,C103427,O5129,M2019,Fuel,2024-04-05,1,1819.65,2024-04-14
E1052286,C103666,O5431,M2001,Entertainment,2024-11-10,0,0.0,
E1052287,C101254,O5469,M2068,Fuel,2024-05-21,0,0.0,
E1052288,C101684,O5517,M2047,Dining,2025-02-09,0,0.0,
E1052289,C102795,O5488,M2096,Dining,2024-12-01,1,3395.15,2024-12-10
E1052290,C100176,O5165,M2013,Fuel,2025-03-27,0,0.0,
E1052291,C100634,O5132,M2142,Entertainment,2025-06-18,0,0.0,
E1052292,C101495,O5242,M2005,Health & Wellness,2024-11-10,0,0.0,
E1052293,C102191,O5435,M2141,Retail,2025-03-22,0,0.0,
E1052294,C100209,O5107,M2144,Travel,2024-01-27,0,0.0,
E1052295,C103403,O5102,M2072,Electronics,2024-07-15,0,0.0,
E1052296,C101274,O5563,M2103,Grocery,2024-09-12,0,0.0,
E1052297,C102289,O5083,M2082,Dining,2024-11-07,0,0.0,
E1052298,C102612,O5013,M2013,Fuel,2025-03-09,0,0.0,
E1052299,C102902,O5486,M2100,Grocery,2025-02-03,0,0.0,
E1052300,C101199,O5377,M2067,Travel,2024-03-03,0,0.0,
E1052301,C104388,O5554,M2105,Entertainment,2024-01-21,0,0.0,
E1052302,C101068,O5114,M2063,Grocery,2024-10-18,1,2225.93,2024-10-20
E1052303,C104810,O5321,M2130,Grocery,2024-11-01,1,713.47,2024-11-18
E1052304,C104738,O5576,M2077,Health & Wellness,2024-07-04,1,367.19,2024-07-18
E1052305,C102437,O5369,M2109,Fuel,2024-01-22,1,457.74,2024-02-15
E1052306,C103461,O5113,M2017,Entertainment,2024-08-17,0,0.0,
E1052307,C103660,O5507,M2072,Electronics,2024-09-28,0,0.0,
E1052308,C102204,O5107,M2144,Travel,2024-12-13,0,0.0,
E1052309,C101976,O5417,M2112,Dining,2024-01-12,0,0.0,
E1052310,C104874,O5311,M2003,Dining,2024-07-03,0,0.0,
E1052311,C103873,O5587,M2122,Health & Wellness,2024-06-15,0,0.0,
E1052312,C104318,O5025,M2046,Fuel,2025-05-31,0,0.0,
E1052313,C103819,O5303,M2064,Fuel,2025-06-20,0,0.0,
E1052314,C102171,O5317,M2089,Retail,2024-08-04,0,0.0,
E1052315,C102852,O5145,M2128,Dining,2024-09-11,0,0.0,
E1052316,C104642,O5263,M2114,Grocery,2024-08-27,1,1157.55,2024-09-15
E1052317,C103974,O5306,M2066,Retail,2024-04-04,0,0.0,
E1052318,C102932,O5248,M2124,Electronics,2024-09-16,0,0.0,
E1052319,C103459,O5106,M2051,Retail,2024-07-27,0,0.0,
E1052320,C103340,O5374,M2019,Fuel,2025-03-10,0,0.0,
E1052321,C104111,O5520,M2142,Entertainment,2024-06-16,1,348.96,2024-06-20
E1052322,C104608,O5073,M2089,Retail,2024-11-03,0,0.0,
E1052323,C101057,O5419,M2024,Travel,2024-03-11,0,0.0,
E1052324,C104449,O5059,M2091,Electronics,2025-02-18,0,0.0,
E1052325,C103039,O5114,M2063,Grocery,2024-01-22,0,0.0,
E1052326,C100142,O5370,M2096,Dining,2025-04-05,1,2326.04,2025-04-12
E1052327,C100976,O5557,M2063,Grocery,2024-04-16,1,901.12,2024-04-18
E1052328,C100336,O5344,M2029,Entertainment,2024-09-08,0,0.0,
E1052329,C101826,O5587,M2122,Health & Wellness,2024-04-22,0,0.0,
E1052330,C104788,O5508,M2011,Retail,2024-02-21,1,2263.27,2024-03-14
E1052331,C102423,O5546,M2144,Travel,2025-05-09,1,353.42,2025-05-28
E1052332,C102020,O5432,M2019,Fuel,2024-06-16,0,0.0,
E1052333,C100588,O5535,M2147,Grocery,2025-01-18,1,711.64,2025-01-19
E1052334,C101536,O5143,M2072,Electronics,2025-06-09,0,0.0,
E1052335,C100560,O5168,M2121,Fuel,2025-03-21,0,0.0,
E1052336,C101356,O5555,M2128,Dining,2024-11-10,0,0.0,
E1052337,C100343,O5167,M2117,Dining,2024-02-15,1,2104.83,2024-03-06
E1052338,C101379,O5355,M2008,Health & Wellness,2025-01-21,0,0.0,
E1052339,C102948,O5012,M2098,Entertainment,2024-02-29,0,0.0,
E1052340,C100845,O5353,M2113,Retail,2024-01-25,0,0.0,
E1052341,C103653,O5179,M2026,Retail,2024-09-25,0,0.0,
E1052342,C103457,O5121,M2070,Fuel,2025-06-26,0,0.0,
E1052343,C104460,O5122,M2087,Dining,2025-04-02,0,0.0,
E1052344,C101270,O5252,M2138,Travel,2024-08-11,1,3307.71,2024-08-22
E1052345,C100497,O5390,M2008,Health & Wellness,2025-02-25,0,0.0,
E1052346,C104931,O5474,M2069,Entertainment,2024-06-11,1,967.19,2024-06-25
E1052347,C102915,O5255,M2003,Dining,2024-12-11,0,0.0,
E1052348,C103066,O5031,M2109,Fuel,2024-04-17,0,0.0,
E1052349,C101620,O5513,M2067,Travel,2024-05-03,0,0.0,
E1052350,C103152,O5023,M2059,Health & Wellness,2025-02-06,1,974.42,2025-02-22
E1052351,C102647,O5012,M2098,Entertainment,2024-08-19,1,693.77,2024-09-03
E1052352,C101121,O5085,M2144,Travel,2024-04-07,0,0.0,
E1052353,C102005,O5394,M2062,Retail,2024-12-15,1,854.08,2025-01-06
E1052354,C100678,O5232,M2081,Electronics,2025-05-25,0,0.0,
E1052355,C102518,O5274,M2021,Travel,2024-07-10,0,0.0,
E1052356,C102314,O5349,M2018,Fuel,2025-04-12,0,0.0,
E1052357,C101759,O5259,M2092,Travel,2025-03-14,0,0.0,
E1052358,C101390,O5027,M2025,Entertainment,2024-11-14,0,0.0,
E1052359,C101507,O5560,M2125,Retail,2025-04-17,0,0.0,
E1052360,C102626,O5323,M2118,Travel,2024-06-06,0,0.0,
E1052361,C103759,O5537,M2149,Retail,2024-09-22,0,0.0,
E1052362,C103687,O5120,M2078,Fuel,2024-10-27,0,0.0,
E1052363,C103879,O5390,M2008,Health & Wellness,2024-12-15,1,427.56,2024-12-20
E1052364,C101295,O5175,M2027,Travel,2025-01-09,1,596.07,2025-01-25
E1052365,C101183,O5313,M2069,Entertainment,2024-07-09,0,0.0,
E1052366,C104963,O5368,M2068,Fuel,2025-07-11,0,0.0,
E1052367,C102277,O5474,M2069,Entertainment,2024-09-20,1,641.12,2024-10-13
E1052368,C103685,O5165,M2013,Fuel,2024-08-20,0,0.0,
E1052369,C104593,O5111,M2137,Grocery,2025-07-06,0,0.0,
E1052370,C103623,O5268,M2005,Health & Wellness,2024-10-31,0,0.0,
E1052371,C102253,O5565,M2054,Retail,2024-05-04,0,0.0,
E1052372,C100198,O5548,M2118,Travel,2024-10-09,0,0.0,
E1052373,C102369,O5191,M2083,Fuel,2025-04-03,0,0.0,
E1052374,C102407,O5082,M2043,Fuel,2024-07-04,1,542.03,2024-07-13
E1052375,C100457,O5051,M2140,Health & Wellness,2024-10-21,0,0.0,
E1052376,C103558,O5005,M2073,Grocery,2025-05-24,0,0.0,
E1052377,C100901,O5244,M2009,Dining,2025-03-29,1,329.07,2025-04-19
E1052378,C103208,O5375,M2019,Fuel,2025-05-04,0,0.0,
E1052379,C104248,O5301,M2033,Electronics,2024-01-01,0,0.0,
E1052380,C104405,O5199,M2054,Retail,2024-02-13,0,0.0,
E1052381,C103522,O5266,M2133,Fuel,2024-10-14,0,0.0,
E1052382,C104547,O5521,M2071,Entertainment,2024-03-28,0,0.0,
E1052383,C102315,O5284,M2071,Entertainment,2024-08-08,0,0.0,
E1052384,C100901,O5124,M2138,Travel,2025-02-19,0,0.0,
E1052385,C104297,O5108,M2059,Health & Wellness,2025-02-15,0,0.0,
E1052386,C100359,O5576,M2077,Health & Wellness,2024-01-21,1,466.09,2024-02-08
E1052387,C101136,O5517,M2047,Dining,2024-08-08,0,0.0,
E1052388,C103997,O5556,M2096,Dining,2024-04-12,1,2757.99,2024-05-01
E1052389,C100507,O5346,M2009,Dining,2025-02-05,0,0.0,
E1052390,C103817,O5545,M2031,Travel,2025-06-28,1,954.15,2025-06-29
E1052391,C100066,O5429,M2017,Entertainment,2024-09-06,0,0.0,
E1052392,C104723,O5166,M2102,Fuel,2025-07-10,0,0.0,
E1052393,C102627,O5017,M2083,Fuel,2025-07-08,1,480.8,2025-08-02
E1052394,C100675,O5397,M2036,Electronics,2024-11-06,0,0.0,
E1052395,C102328,O5159,M2133,Fuel,2024-10-25,0,0.0,
E1052396,C101031,O5109,M2076,Grocery,2025-02-09,0,0.0,
E1052397,C101304,O5151,M2006,Travel,2024-03-16,0,0.0,
E1052398,C103491,O5412,M2101,Travel,2025-07-06,0,0.0,
E1052399,C101650,O5521,M2071,Entertainment,2024-04-23,0,0.0,
E1052400,C104430,O5087,M2084,Travel,2024-01-17,0,0.0,
E1052401,C104283,O5570,M2118,Travel,2025-06-07,0,0.0,
E1052402,C104908,O5077,M2009,Dining,2025-03-17,0,0.0,
E1052403,C101764,O5513,M2067,Travel,2024-05-23,0,0.0,
E1052404,C100558,O5341,M2092,Travel,2024-10-27,0,0.0,
E1052405,C103761,O5023,M2059,Health & Wellness,2025-04-02,0,0.0,
E1052406,C100849,O5145,M2128,Dining,2024-11-29,0,0.0,
E1052407,C102089,O5180,M2009,Dining,2024-01-19,0,0.0,
E1052408,C102225,O5062,M2070,Fuel,2024-10-28,0,0.0,
E1052409,C100003,O5115,M2078,Fuel,2024-05-04,0,0.0,
E1052410,C104405,O5484,M2072,Electronics,2024-03-03,0,0.0,
E1052411,C103688,O5466,M2112,Dining,2025-02-07,1,635.05,2025-02-21
E1052412,C101708,O5419,M2024,Travel,2024-07-20,0,0.0,
E1052413,C104894,O5268,M2005,Health & Wellness,2025-06-04,0,0.0,
E1052414,C102425,O5270,M2142,Entertainment,2024-05-19,0,0.0,
E1052415,C101410,O5307,M2042,Dining,2024-12-24,0,0.0,
E1052416,C100942,O5116,M2058,Grocery,2024-08-20,1,2306.62,2024-08-22
E1052417,C102050,O5416,M2078,Fuel,2024-05-04,1,916.9,2024-05-27
E1052418,C100476,O5450,M2126,Grocery,2024-04-23,0,0.0,
E1052419,C104154,O5122,M2087,Dining,2025-06-18,0,0.0,
E1052420,C100308,O5520,M2142,Entertainment,2024-06-22,0,0.0,
E1052421,C101423,O5014,M2148,Retail,2025-01-29,0,0.0,
E1052422,C103250,O5088,M2037,Retail,2024-06-29,0,0.0,
E1052423,C102201,O5166,M2102,Fuel,2024-05-10,0,0.0,
E1052424,C104773,O5423,M2067,Travel,2024-02-04,0,0.0,
E1052425,C100368,O5542,M2006,Travel,2024-03-19,0,0.0,
E1052426,C103139,O5089,M2029,Entertainment,2024-10-08,0,0.0,
E1052427,C103440,O5431,M2001,Entertainment,2024-11-29,0,0.0,
E1052428,C100242,O5222,M2021,Travel,2024-04-05,0,0.0,
E1052429,C102324,O5300,M2149,Retail,2024-09-11,0,0.0,
E1052430,C100680,O5014,M2148,Retail,2024-09-10,0,0.0,
E1052431,C103514,O5326,M2067,Travel,2025-01-02,0,0.0,
E1052432,C102136,O5063,M2012,Retail,2024-03-07,0,0.0,
E1052433,C102284,O5329,M2012,Retail,2025-05-21,0,0.0,
E1052434,C102359,O5260,M2098,Entertainment,2024-10-28,1,452.53,2024-11-05
E1052435,C100189,O5108,M2059,Health & Wellness,2024-11-12,0,0.0,
E1052436,C100728,O5409,M2146,Fuel,2025-04-29,0,0.0,
E1052437,C100014,O5540,M2067,Travel,2025-07-08,0,0.0,
E1052438,C103265,O5173,M2036,Electronics,2024-12-27,1,668.6,2025-01-24
E1052439,C100765,O5223,M2000,Grocery,2025-03-12,0,0.0,
E1052440,C103828,O5369,M2109,Fuel,2025-02-28,0,0.0,
E1052441,C104555,O5382,M2068,Fuel,2024-08-20,0,0.0,
E1052442,C103238,O5413,M2139,Health & Wellness,2025-02-21,0,0.0,
E1052443,C100831,O5025,M2046,Fuel,2024-05-14,1,1089.65,2024-06-03
E1052444,C101269,O5597,M2135,Dining,2025-06-09,0,0.0,
E1052445,C103768,O5409,M2146,Fuel,2024-01-17,0,0.0,
E1052446,C104078,O5172,M2010,Grocery,2025-05-05,0,0.0,
E1052447,C102366,O5551,M2051,Retail,2024-11-21,1,246.18,2024-11-23
E1052448,C104181,O5086,M2078,Fuel,2025-06-20,1,3106.5,2025-07-14
E1052449,C100214,O5321,M2130,Grocery,2024-04-18,1,1684.7,2024-05-17
E1052450,C103606,O5297,M2149,Retail,2025-04-01,0,0.0,
E1052451,C102891,O5522,M2127,Retail,2024-12-24,0,0.0,
E1052452,C102745,O5360,M2098,Entertainment,2024-09-09,0,0.0,
E1052453,C101549,O5538,M2018,Fuel,2025-04-17,1,302.94,2025-04-23
E1052454,C103355,O5060,M2141,Retail,2024-02-23,0,0.0,
E1052455,C102308,O5122,M2087,Dining,2025-04-30,1,875.39,2025-05-13
E1052456,C104035,O5231,M2149,Retail,2025-04-07,1,788.46,2025-04-10
E1052457,C104151,O5141,M2093,Electronics,2024-04-04,0,0.0,
E1052458,C100509,O5028,M2136,Dining,2025-04-28,1,734.83,2025-04-29
E1052459,C101688,O5147,M2094,Grocery,2024-01-02,0,0.0,
E1052460,C103482,O5548,M2118,Travel,2025-01-18,0,0.0,
E1052461,C100443,O5424,M2121,Fuel,2024-03-15,0,0.0,
E1052462,C102670,O5127,M2038,Health & Wellness,2025-01-26,0,0.0,
E1052463,C104058,O5313,M2069,Entertainment,2024-12-11,0,0.0,
E1052464,C102310,O5537,M2149,Retail,2024-06-03,0,0.0,
E1052465,C103391,O5355,M2008,Health & Wellness,2024-05-10,0,0.0,
E1052466,C101391,O5239,M2079,Travel,2024-09-10,0,0.0,
E1052467,C104451,O5117,M2057,Health & Wellness,2024-12-12,0,0.0,
E1052468,C103997,O5536,M2143,Grocery,2024-10-13,0,0.0,
E1052469,C100476,O5474,M2069,Entertainment,2024-08-25,0,0.0,
E1052470,C104763,O5075,M2016,Health & Wellness,2024-06-21,0,0.0,
E1052471,C102087,O5277,M2138,Travel,2025-03-04,0,0.0,
